	AKT	BAD	EGFR	HER2	IGF1R	KRASG12V	KRASQ61H	RAF1	phenotype	Type	Siglust	PAM50
TCGA-E2-A15D-01A-11R-A115-07	-0.456919936818262	-1.15686158448247	0.590584457513336	1.05349265494076	0.0881809606990005	-0.358325295230944	-0.471171935585891	0.318607703245765	AKT Phenotype	tumor	-5	LumA
TCGA-E2-A15E-01A-11R-A12D-07	-0.307113844525695	-0.268421615206307	1.15086112601185	1.57828513392244	0.36697080397698	-0.108704590863067	-0.0268780204943009	0.144535658108277	AKT Phenotype	tumor	-5	LumA
TCGA-E2-A15E-06A-11R-A12D-07	1.17680311413276	-0.427691849593307	-1.54453993078193	1.60793916122479	1.28110092317349	-1.21066158531884	-1.19835603611505	-1.5339687339073	AKT Phenotype	metastatic	0	LumA
TCGA-E2-A15F-01A-11R-A115-07	0.0581537028704822	-0.135149892128185	0.320903308615714	-1.33105505902137	0.686910555375708	-0.389116234369527	-0.411478748325032	0.029981406854661	EGFR Phenotype	tumor	-3	LumA
TCGA-E2-A15G-01A-11R-A12D-07	1.08855777492115	-0.964954602428222	-0.581739315738384	-0.375126172972729	1.28657031465664	-1.13628995180584	-1.19801166797098	-1.05565539635854	AKT Phenotype	tumor	-12	LumA
TCGA-E2-A15H-01A-11R-A12D-07	-0.0929565587466092	0.147519973869477	-0.0790708438797521	0.90357189837832	0.702582696632557	-0.713645876577037	-0.717640598827775	-0.784040234661138	AKT Phenotype	tumor	0	LumA
TCGA-E2-A15I-01A-21R-A137-07	-0.357876931974929	-1.59193462040721	1.43773363544787	0.033606889412088	0.935368733825831	-0.314799509205206	-0.304898309158747	0.457727799024224	AKT Phenotype	tumor	-5	LumA
TCGA-E2-A15J-01A-11R-A12P-07	-0.322023542667634	-0.509079963792571	-1.17694869997239	1.43790386090552	0.398248103401853	-1.00822404164916	-1.09890880585291	-1.32691858995818	AKT Phenotype	tumor	-12	LumA
TCGA-E2-A15K-01A-11R-A12P-07	0.445272220404171	0.12006129559311	-0.605769065041048	0.361657484201687	0.764298094136852	-0.48570316133155	-0.513216305264729	-0.204629249801896	AKT Phenotype	tumor	-12	LumB
TCGA-E2-A15K-06A-11R-A12P-07	1.21166635770592	-0.562721287364307	-1.51180312093046	0.554428180396833	1.42524149205289	-1.10250979935855	-1.15546325178582	-1.91934266239806	AKT Phenotype	metastatic	-12	LumB
TCGA-E2-A15L-01A-11R-A12D-07	0.441702932514627	-0.473196798540904	0.169509249504001	0.90233021934995	0.831667469539167	-0.643542956930365	-0.769749788770259	-0.0828330641452578	AKT Phenotype	tumor	-12	LumB
TCGA-E2-A15M-01A-11R-A12D-07	-0.250505577694711	-0.310808713681599	1.36412226981847	-0.890762023322405	0.119543765362969	0.822048737581356	0.42815917728425	1.70765903765679	EGFR Phenotype	tumor	-4	LumB
TCGA-E2-A15O-01A-11R-A115-07	0.171035312222676	0.28366644910337	0.0242919974296572	-0.896285172549606	0.967152597996667	-0.936031470919061	-0.806930046027876	-0.881419884585197	AKT Phenotype	tumor	0	LumA
TCGA-E2-A15P-01A-11R-A115-07	0.759034245774571	-0.852081216689936	-0.24850265124521	0.500568280395692	0.941292467154846	-0.527140438330091	-0.594750275673408	-0.209528550652929	AKT Phenotype	tumor	-5	LumA
TCGA-E2-A15R-01A-11R-A115-07	0.657157063681943	-0.0908168536078153	-1.24101037104312	0.823134674065761	1.25563004140902	-1.22225184240045	-1.14235207381965	-1.23219920516248	AKT Phenotype	tumor	-10	LumA
TCGA-E2-A15S-01A-11R-A115-07	1.34090728351577	0.668531736492473	-1.40473855095741	1.31338630921497	1.2008585337859	-0.93190136292191	-0.953751811886054	-1.25110590376647	AKT Phenotype	tumor	-10	LumB
TCGA-E2-A15T-01A-11R-A115-07	0.559391827254437	-0.440143745400859	0.0429698213957402	-0.402406303236712	1.31039391677053	-1.08575469625183	-1.09189039124879	-1.37136792954093	AKT Phenotype	tumor	-10	LumB
TCGA-E2-A1AZ-01A-11R-A12P-07	-0.899296044242618	1.60286487936182	0.899252438281209	-1.22514038765196	-1.63047297034011	1.61917234633596	1.34886101724131	1.63274079869933	EGFR Phenotype	tumor	-13	Basal
TCGA-E2-A1B0-01A-11R-A12P-07	-0.376289957089475	0.587277105352448	0.992433347592315	1.21139143428	-0.744943408460858	0.305034622452244	0.48770659002362	1.077563332005	EGFR Phenotype	tumor	-13	Her2
TCGA-E2-A1B1-01A-21R-A12P-07	-1.55611277990524	-0.747082078803974	1.63282431604572	0.432534368308801	-0.0538490057946221	1.17515153537108	1.01061773452313	1.7433682105552	EGFR Phenotype	tumor	-5	LumA
TCGA-E2-A1B4-01A-11R-A12P-07	0.831460465693092	-1.14112454730535	-0.817420263083668	0.510115415302134	0.860222479850354	-0.844700925984163	-0.968241355166489	-1.49954983170251	AKT Phenotype	tumor	-12	LumA
TCGA-E2-A1B5-01A-21R-A12P-07	-1.31064467395231	-0.28344721885857	0.721339304743178	-0.457936927509793	0.234896530612888	0.463296195399154	0.255871326303694	0.970562136333652	EGFR Phenotype	tumor	-13	Basal
TCGA-E2-A1B6-01A-31R-A12P-07	-0.254127249718101	2.02284421833187	-0.127778157999358	0.419557805964696	-1.89586228819533	2.27843231332261	2.24091954710071	0.748709197029244	EGFR Phenotype	tumor	-5	LumA
TCGA-E2-A1BC-01A-11R-A12P-07	-0.640942041008309	-1.67765737436335	1.22471765626835	0.987857395125124	0.752389035165079	-0.450395506722794	-0.663525777088836	0.2873392370878	AKT Phenotype	tumor	-5	LumA
TCGA-E2-A1BD-01A-11R-A12P-07	0.818897135905204	-0.503012882988483	-0.785913762695675	0.419497305191308	0.590423246473522	-0.601047726590126	-0.693310747819827	-0.972762378902135	AKT Phenotype	tumor	-7	LumA
